cliente,descripcion,fecha_ingreso,fecha_garantia,marca,codigo,sector,grupo,criticidad,estado,fecha_ultimalectura,ultima_lectura,descrip_tecnica,area,proceso,numero_serie,meta_disponibilidad,procesado,fec_proceso,unidad_industrial
VELADERO,Linea comida,01-11-2023,31-10-2025,N/A,LIN-CONST,Area Central,Camp Los Amarillos,ALTA,IN,,,LINEA CONSTRUCCION,ADMIN CAMP,SSGG,LIN-CONST,,,,a Confirmar
VELADERO,Estacionamiernto Atego,01-11-2023,31-10-2025,N/A,EST-ATEGO,Area Central,Camp Los Amarillos,ALTA,IN,,,ESTACIONAMIENTO ATEGOS,ADMIN CAMP,SSGG,EST-ATEGO,,,,a Confirmar
VELADERO,Pañol Tierra Capayan,01-11-2023,31-10-2025,N/A,PAÑOL-TC,Area Central,Camp Los Amarillos,ALTA,IN,,,PAÑOL TIERRA CAPAYAN,ADMIN CAMP,SSGG,PAÑOL-TC,,,,a Confirmar
VELADERO,B2 Shelter Electrico,01-11-2023,31-10-2025,N/A,B2-SE,Plataforma Nro 1,Camp Los Amarillos,ALTA,IN,,,MODULO B2 SALA ELECTRICA,ADMIN CAMP,SSGG,B2-SE,,,,a Confirmar
VELADERO,C5 Shelter Electrico,01-11-2023,31-10-2025,N/A,C5-SE,Plataforma Nro 1,Camp Los Amarillos,ALTA,IN,,,MODULO C5 SALA ELECTRICA,ADMIN CAMP,SSGG,C5-SE,,,,a Confirmar
VELADERO,Pasillo Principal,01-11-2023,31-10-2025,N/A,PP,Plataforma Nro 1,Camp Los Amarillos,ALTA,IN,,,PASILLO PRINCIPAL,ADMIN CAMP,SSGG,PP,,,,a Confirmar
VELADERO,Cocina 1200,01-11-2023,31-10-2025,N/A,COC-1200,Area 1200,Camp Los Amarillos,ALTA,IN,,,COCINA 1200,ADMIN CAMP,SSGG,COC-1200,,,,a Confirmar
VELADERO,Lavanderia 1200,01-11-2023,31-10-2025,N/A,LAV-1200,Area 1200,Camp Los Amarillos,ALTA,IN,,,LAVANDERIA 1200,ADMIN CAMP,SSGG,LAV-1200,,,,a Confirmar
VELADERO,Recreacion 1200,01-11-2023,31-10-2025,N/A,REC-1200,Area 1200,Camp Los Amarillos,ALTA,IN,,,RECREACION 1200,ADMIN CAMP,SSGG,REC-1200,,,,a Confirmar
VELADERO,Baño Publico 1200,01-11-2023,31-10-2025,N/A,BÑP-1200,Area 1200,Camp Los Amarillos,ALTA,IN,,,BAÑO PUBLICO 1200,ADMIN CAMP,SSGG,BÑP-1200,,,,a Confirmar
VELADERO,Area 1200,01-11-2023,31-10-2025,N/A,A1200,Area 1200,Camp Los Amarillos,ALTA,IN,,,AREA 1200,ADMIN CAMP,SSGG,A1200,,,,a Confirmar
VELADERO,Plataforma N° 1,01-11-2023,31-10-2025,N/A,PN1,Plataforma Nro 1,Camp Los Amarillos,ALTA,IN,,,PLATAFORMA N° 1,ADMIN CAMP,SSGG,PN1,,,,a Confirmar
VELADERO,Planta GLP,01-11-2023,31-10-2025,N/A,P-GLP,Plataforma Arriba,Camp Los Amarillos,ALTA,IN,,,PLANTA GLP,ADMIN CAMP,SSGG,P-GLP,,,,a Confirmar
VELADERO,Planta TAP I,01-11-2023,31-10-2025,N/A,P-TAP I,Plataforma Arriba,Camp Los Amarillos,ALTA,IN,,,PLANTA TAP I,ADMIN CAMP,SSGG,P-TAP I,,,,a Confirmar
VELADERO,Panta TAP II,01-11-2023,31-10-2025,N/A,P-TAP II,Plataforma Arriba,Camp Los Amarillos,ALTA,IN,,,PLANTA TAP II,ADMIN CAMP,SSGG,P-TAP II,,,,a Confirmar
VELADERO,Sala Impulsion Quebra Amarillo,01-11-2023,31-10-2025,N/A,SALA-IMP,Quebrada Amarillo,Camp Los Amarillos,ALTA,IN,,,SALA IMPULSION,ADMIN CAMP,SSGG,SALA-IMP,,,,a Confirmar
VELADERO,Shelter Quebrada Amarillo,01-11-2023,31-10-2025,N/A,SHELTER,Quebrada Amarillo,Camp Los Amarillos,ALTA,IN,,,SALA SHELTER ELECTRICO,ADMIN CAMP,SSGG,SHELTER,,,,a Confirmar
VELADERO,Captacion 201 Quebrada Amarillo,01-11-2023,31-10-2025,N/A,CAP-201,Quebrada Amarillo,Camp Los Amarillos,ALTA,IN,,,CAPTACION 201,ADMIN CAMP,SSGG,CAP-201,,,,a Confirmar
VELADERO,Pileta 201 Quebrada Amarillo,01-11-2023,31-10-2025,N/A,PIL-201,Quebrada Amarillo,Camp Los Amarillos,ALTA,IN,,,PILETA 201,ADMIN CAMP,SSGG,PIL-201,,,,a Confirmar
VELADERO,Captacion 202 Quebrada Amarillo,01-11-2023,31-10-2025,N/A,CAP-202,Quebrada Amarillo,Camp Los Amarillos,ALTA,IN,,,CAPTACION 202,ADMIN CAMP,SSGG,CAP-202,,,,a Confirmar
VELADERO,Pileta 202 Quebrada Amarillo,01-11-2023,31-10-2025,N/A,PIL-202,Quebrada Amarillo,Camp Los Amarillos,ALTA,IN,,,PILETA 202,ADMIN CAMP,SSGG,PIL-202,,,,a Confirmar
VELADERO,Pozo T8 Quebrada Amarillo,01-11-2023,31-10-2025,N/A,POZO-T8,Quebrada Amarillo,Camp Los Amarillos,ALTA,IN,,,POZO DE AGUA T8,ADMIN CAMP,SSGG,POZO-T8,,,,a Confirmar
VELADERO,Quebrada Amarillo,01-11-2023,31-10-2025,N/A,QA,Quebrada Amarillo,Camp Los Amarillos,ALTA,IN,,,QUEBRADA LOS AMARILLOS,ADMIN CAMP,SSGG,QA,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-101-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-101-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-102-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-102-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-103-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-103-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-104-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-104-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-105-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-105-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-106-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-106-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-107-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-107-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-108-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-108-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-109-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-109-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-110-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-110-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-111-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-111-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-112-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-112-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-113-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-113-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-114-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-114-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-115-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-115-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-100-BÑG,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-100-BÑG,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-116-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-116-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-117-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-117-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-118-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-118-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-119-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-119-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-120-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-120-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-121-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-121-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-122-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-122-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-123-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-123-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-124-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-124-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-201-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-201-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-202-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-202-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-203-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-203-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-204-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-204-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-205-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-205-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-206-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-206-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-207-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-207-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-208-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-208-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-209-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-209-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-210-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-210-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-211-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-211-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-212-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-212-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-213-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-213-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-214-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-214-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-215-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-215-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-200-BÑG,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-200-BÑG,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-216-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-216-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-217-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-217-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-218-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-218-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-219-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-219-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-220-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-220-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-221-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-221-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-222-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-222-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-223-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-223-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-224-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-224-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-301-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-301-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-302-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-302-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-303-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-303-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-304-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-304-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-305-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-305-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-306-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-306-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-307-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-307-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-308-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-308-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-309-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-309-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-310-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-310-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-311-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-311-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-312-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-312-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-313-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-313-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-314-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-314-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-315-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-315-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-300-BÑG,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-300-BÑG,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-316-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-316-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-317-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-317-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-318-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-318-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-319-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-319-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-320-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-320-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-321-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-321-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-322-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-322-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-323-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-323-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C9,01-11-2023,31-10-2025,N/A,C9-324-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-324-HAB,,,,a Confirmar
VELADERO,Sala de Termos C9,01-11-2023,31-10-2025,N/A,C9-100-ST,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-100-ST,,,,a Confirmar
VELADERO,Sala de Termos C9,01-11-2023,31-10-2025,N/A,C9-200-ST,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-200-ST,,,,a Confirmar
VELADERO,Sala de Termos C9,01-11-2023,31-10-2025,N/A,C9-300-ST,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-300-ST,,,,a Confirmar
VELADERO,Tableros Electricos C9,01-11-2023,31-10-2025,N/A,C9-100-TE,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-100-TE,,,,a Confirmar
VELADERO,Tableros Electricos C9,01-11-2023,31-10-2025,N/A,C9-200-TE,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-200-TE,,,,a Confirmar
VELADERO,Tableros Electricos C9,01-11-2023,31-10-2025,N/A,C9-300-TE,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-300-TE,,,,a Confirmar
VELADERO,Pasillo C9,01-11-2023,31-10-2025,N/A,C9-100-PAS,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-100-PAS,,,,a Confirmar
VELADERO,Pasillo C9,01-11-2023,31-10-2025,N/A,C9-200-PAS,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-200-PAS,,,,a Confirmar
VELADERO,Pasillo C9,01-11-2023,31-10-2025,N/A,C9-300-PAS,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-300-PAS,,,,a Confirmar
VELADERO,Puertas del C9,01-11-2023,31-10-2025,N/A,C9-100-PGM,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-100-PGM,,,,a Confirmar
VELADERO,Puertas del C9,01-11-2023,31-10-2025,N/A,C9-200-PGM,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-200-PGM,,,,a Confirmar
VELADERO,Puertas del C9,01-11-2023,31-10-2025,N/A,C9-300-PGM,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C9-300-PGM,,,,a Confirmar
VELADERO,MODULO GENERAL      C10,01-11-2023,31-10-2025,N/A,C10-101-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C10-101-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C10,01-11-2023,31-10-2025,N/A,C10-102-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C10-102-HAB,,,,a Confirmar
VELADERO,MODULO GENERAL      C10,01-11-2023,31-10-2025,N/A,C10-103-HAB,Plataforma Nro 2,Camp Los Amarillos,ALTA,IN,,,MODULO HABITACIONAL,ADMIN CAMP,SSGG,C10-103-HAB,,,,a Confirmar
